Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (I),Peak Radius(nm) (I),Peak Diameter(nm) (I),Peak Pd(nm) (I),Peak %Pd (I),Peak Pd Index (I),Peak Mw-R(kDa) (I),Peak %Intensity (I),Peak %Mass (I)
145,47.417C,OK,7/23/19,14:37:57,1.73E+08,47.4,0.04,2.77E+06,7.71E+04,100,0,2.77E+06,7.71E+04,51,0.25,1,0.818,2.18,2.18,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.584,3.12E+03,Aqueous,0.594,1.62E-07,24.8,49.5,4.15,16.7,0.167,6.14E+03,1,5.55,5.14E+03,2.19E+03,0.000627,100%,5,5,0,No Offset,2,2,,,,,1,1.30E-06,3.08,6.17,0.417,13.5,0.0183,47,1.64,90.2
145,47.417C,OK,7/23/19,14:37:57,1.73E+08,47.4,0.04,2.77E+06,7.71E+04,100,0,2.77E+06,7.71E+04,51,0.25,1,0.818,2.18,2.18,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.584,3.12E+03,Aqueous,0.594,1.62E-07,24.8,49.5,4.15,16.7,0.167,6.14E+03,1,5.55,5.14E+03,2.19E+03,0.000627,100%,5,5,0,No Offset,2,2,,,,,2,1.37E-07,29.2,58.5,7.28,24.9,0.062,9.06E+03,98.4,9.84
146,47.585C,OK,7/23/19,14:38:37,1.73E+08,47.6,0.0403,3.03E+06,6.02E+04,100,0,3.03E+06,6.02E+04,51,0.25,1,0.814,2.45,2.45,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.583,3.12E+03,Aqueous,0.568,1.58E-07,25.6,51.2,4.92,19.2,0.192,6.63E+03,1,3.91,4.93E+03,2.38E+03,0.000559,100%,5,5,0,No Offset,3,2,,,,,1,1.35E-06,2.98,5.96,0.426,14.3,0.0204,43.2,1.15,85.9
146,47.585C,OK,7/23/19,14:38:37,1.73E+08,47.6,0.0403,3.03E+06,6.02E+04,100,0,3.03E+06,6.02E+04,51,0.25,1,0.814,2.45,2.45,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.583,3.12E+03,Aqueous,0.568,1.58E-07,25.6,51.2,4.92,19.2,0.192,6.63E+03,1,3.91,4.93E+03,2.38E+03,0.000559,100%,5,5,0,No Offset,3,2,,,,,2,1.25E-07,32.2,64.4,12.3,38.2,0.146,1.13E+04,98.9,14.1
147,47.754C,OK,7/23/19,14:39:17,1.73E+08,47.8,0.0402,3.29E+06,6.16E+04,100,0,3.29E+06,6.16E+04,51,0.25,1,0.811,2.76,2.76,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.581,3.12E+03,Aqueous,0.548,1.51E-07,26.9,53.8,4.96,18.5,0.185,7.45E+03,1,3.62,4.73E+03,2.19E+03,0.000627,100%,5,5,0,No Offset,2,2,,,,,1,1.24E-06,3.27,6.55,0.383,11.7,0.0137,54,1.29,86
147,47.754C,OK,7/23/19,14:39:17,1.73E+08,47.8,0.0402,3.29E+06,6.16E+04,100,0,3.29E+06,6.16E+04,51,0.25,1,0.811,2.76,2.76,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.581,3.12E+03,Aqueous,0.548,1.51E-07,26.9,53.8,4.96,18.5,0.185,7.45E+03,1,3.62,4.73E+03,2.19E+03,0.000627,100%,5,5,0,No Offset,2,2,,,,,2,1.23E-07,33,66.1,11.1,33.6,0.113,1.21E+04,98.7,14
148,47.922C,OK,7/23/19,14:39:57,1.73E+08,47.9,0.0395,3.64E+06,9.48E+04,100,0,3.64E+06,9.48E+04,51,0.25,1,0.808,3.15,3.14,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.579,3.12E+03,Aqueous,0.519,1.45E-07,28,56.1,5.56,19.8,0.198,8.21E+03,1,4.12,4.51E+03,2.25E+03,0.000607,100%,5,5,0,No Offset,2,2,,,,,1,8.77E-07,4.62,9.25,0.706,15.3,0.0233,121,2.25,83.3
148,47.922C,OK,7/23/19,14:39:57,1.73E+08,47.9,0.0395,3.64E+06,9.48E+04,100,0,3.64E+06,9.48E+04,51,0.25,1,0.808,3.15,3.14,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.579,3.12E+03,Aqueous,0.519,1.45E-07,28,56.1,5.56,19.8,0.198,8.21E+03,1,4.12,4.51E+03,2.25E+03,0.000607,100%,5,5,0,No Offset,2,2,,,,,2,1.15E-07,35.2,70.5,11.7,33.1,0.11,1.40E+04,97.8,16.7
149,48.091C,OK,7/23/19,14:40:38,1.73E+08,48.1,0.0401,3.95E+06,7.24E+04,100,0,3.95E+06,7.24E+04,51,0.25,1,0.804,3.52,3.52,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.578,3.12E+03,Aqueous,0.493,1.40E-07,29.2,58.3,5.75,19.7,0.197,9.01E+03,1,3.7,4.36E+03,2.16E+03,0.000551,100%,5,5,0,No Offset,2,2,,,,,1,1.14E-06,3.57,7.14,0.527,14.8,0.0218,66.2,1.48,87.6
149,48.091C,OK,7/23/19,14:40:38,1.73E+08,48.1,0.0401,3.95E+06,7.24E+04,100,0,3.95E+06,7.24E+04,51,0.25,1,0.804,3.52,3.52,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.578,3.12E+03,Aqueous,0.493,1.40E-07,29.2,58.3,5.75,19.7,0.197,9.01E+03,1,3.7,4.36E+03,2.16E+03,0.000551,100%,5,5,0,No Offset,2,2,,,,,2,1.11E-07,36.5,73.1,13.2,36,0.13,1.53E+04,98.5,12.4
150,48.261C,OK,7/23/19,14:41:18,1.73E+08,48.3,0.0403,4.24E+06,7.05E+04,100,0,4.24E+06,7.05E+04,51,0.25,1,0.801,3.99,3.99,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.576,3.12E+03,Aqueous,0.468,1.35E-07,30.4,60.7,6.18,20.4,0.204,9.89E+03,1,3.12,4.18E+03,2.15E+03,0.00044,100%,5,5,0,No Offset,3,2,,,,,1,9.81E-07,4.17,8.34,0.82,19.7,0.0387,95,1.37,81.5
150,48.261C,OK,7/23/19,14:41:18,1.73E+08,48.3,0.0403,4.24E+06,7.05E+04,100,0,4.24E+06,7.05E+04,51,0.25,1,0.801,3.99,3.99,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.576,3.12E+03,Aqueous,0.468,1.35E-07,30.4,60.7,6.18,20.4,0.204,9.89E+03,1,3.12,4.18E+03,2.15E+03,0.00044,100%,5,5,0,No Offset,3,2,,,,,2,1.05E-07,39.1,78.1,15.4,39.4,0.155,1.78E+04,98.6,18.5
151,Meas 151,OK,7/23/19,14:41:58,1.73E+08,48.4,0,1.68E+06,0,100,69.4,5.50E+06,0,51,0.25,1,0.796,4.57,4.57,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.574,3.12E+03,Aqueous,0.702,1.19E-07,34.4,68.8,5.25,15.3,0.153,1.33E+04,0.999,14.8,3.79E+03,1.51E+03,0.00196,50%,2,1,1,,2,2,,,,,1,1.72E-06,2.38,4.75,0.323,13.6,0.0185,25.5,0.59,93.2
151,Meas 151,OK,7/23/19,14:41:58,1.73E+08,48.4,0,1.68E+06,0,100,69.4,5.50E+06,0,51,0.25,1,0.796,4.57,4.57,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.574,3.12E+03,Aqueous,0.702,1.19E-07,34.4,68.8,5.25,15.3,0.153,1.33E+04,0.999,14.8,3.79E+03,1.51E+03,0.00196,50%,2,1,1,,2,2,,,,,2,1.02E-07,40.1,80.2,12.6,31.3,0.098,1.90E+04,99.4,6.83
