Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (I),Peak Radius(nm) (I),Peak Diameter(nm) (I),Peak Pd(nm) (I),Peak %Pd (I),Peak Pd Index (I),Peak Mw-R(kDa) (I),Peak %Intensity (I),Peak %Mass (I)
77,41.239C,OK,2/13/20,16:36:46,1.91E+08,41.2,0.0397,9.76E+04,3.09E+03,100,0,9.76E+04,3.09E+03,51,0.25,1,0.887,0.0594,0.0593,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.651,3.12E+03,Aqueous,0.615,1.06E-06,3.32,6.65,0.591,17.8,0.178,55.9,1,20.1,3.35E+04,1.50E+04,0.00255,80%,5,4,1,2.19E+04,4,2,,,,,2,3.63E-09,973,1.95E+03,295,30.3,0.092,3.30E+07,3.32,0.0293
78,41.398C,OK,2/13/20,16:37:25,1.91E+08,41.4,0.0394,9.90E+04,6.76E+03,100,0,9.90E+04,6.76E+03,51,0.25,1,0.888,0.0607,0.0606,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.649,3.12E+03,Aqueous,0.623,1.05E-06,3.39,6.78,0.726,21.4,0.214,58.5,1,19.1,3.21E+04,1.78E+04,0.00237,100%,5,5,0,2.25E+04,4,2,,,,,1,8.91E-07,3.98,7.97,1.41,35.5,0.126,85.4,98.7,100
78,41.398C,OK,2/13/20,16:37:25,1.91E+08,41.4,0.0394,9.90E+04,6.76E+03,100,0,9.90E+04,6.76E+03,51,0.25,1,0.888,0.0607,0.0606,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.649,3.12E+03,Aqueous,0.623,1.05E-06,3.39,6.78,0.726,21.4,0.214,58.5,1,19.1,3.21E+04,1.78E+04,0.00237,100%,5,5,0,2.25E+04,4,2,,,,,2,6.34E-09,560,1.12E+03,101,18.1,0.0327,9.07E+06,1.3,0.00782
79,41.558C,OK,2/13/20,16:38:04,1.91E+08,41.6,0.0397,9.71E+04,2.32E+03,100,0,9.71E+04,2.32E+03,51,0.25,1,0.888,0.0589,0.0589,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.647,3.12E+03,Aqueous,0.616,1.05E-06,3.39,6.78,0.57,16.8,0.168,58.6,1,21.5,3.33E+04,1.42E+04,0.00239,100%,5,5,0,2.17E+04,4,2,,,,,1,9.07E-07,3.93,7.86,1.34,34,0.116,82.8,98.5,99.9
79,41.558C,OK,2/13/20,16:38:04,1.91E+08,41.6,0.0397,9.71E+04,2.32E+03,100,0,9.71E+04,2.32E+03,51,0.25,1,0.888,0.0589,0.0589,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.647,3.12E+03,Aqueous,0.616,1.05E-06,3.39,6.78,0.57,16.8,0.168,58.6,1,21.5,3.33E+04,1.42E+04,0.00239,100%,5,5,0,2.17E+04,4,2,,,,,2,7.51E-10,4.74E+03,9.49E+03,1.54E+03,32.5,0.106,1.34E+09,1.47,0.0709
80,41.718C,OK,2/13/20,16:38:42,1.91E+08,41.7,0.0399,1.15E+05,2.82E+04,100,0,1.15E+05,2.82E+04,51,0.25,1,0.889,0.0609,0.0609,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.645,3.12E+03,Aqueous,0.625,1.05E-06,3.41,6.81,0.679,19.9,0.199,59.2,1,26.6,3.26E+04,1.64E+04,0.00282,60%,5,3,2,2.27E+04,4,2,,,,,1,9.08E-07,3.93,7.87,1.44,36.6,0.134,82.9,97.9,100
80,41.718C,OK,2/13/20,16:38:42,1.91E+08,41.7,0.0399,1.15E+05,2.82E+04,100,0,1.15E+05,2.82E+04,51,0.25,1,0.889,0.0609,0.0609,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.645,3.12E+03,Aqueous,0.625,1.05E-06,3.41,6.81,0.679,19.9,0.199,59.2,1,26.6,3.26E+04,1.64E+04,0.00282,60%,5,3,2,2.27E+04,4,2,,,,,2,1.91E-09,1.87E+03,3.73E+03,492,26.4,0.0695,1.52E+08,2.14,0.0376
81,41.879C,OK,2/13/20,16:39:21,1.91E+08,41.9,0.0398,9.80E+04,2.88E+03,100,0,9.80E+04,2.88E+03,51,0.25,1,0.889,0.059,0.059,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.643,3.12E+03,Aqueous,0.618,1.06E-06,3.4,6.8,0.69,20.3,0.203,58.9,1,19.9,3.28E+04,1.68E+04,0.00247,100%,5,5,0,2.17E+04,4,2,,,,,1,9.10E-07,3.94,7.88,1.37,34.8,0.121,83.3,96.3,100
81,41.879C,OK,2/13/20,16:39:21,1.91E+08,41.9,0.0398,9.80E+04,2.88E+03,100,0,9.80E+04,2.88E+03,51,0.25,1,0.889,0.059,0.059,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.643,3.12E+03,Aqueous,0.618,1.06E-06,3.4,6.8,0.69,20.3,0.203,58.9,1,19.9,3.28E+04,1.68E+04,0.00247,100%,5,5,0,2.17E+04,4,2,,,,,2,2.00E-08,179,359,35.5,19.8,0.0391,6.33E+05,3.74,0.00829
82,42.040C,OK,2/13/20,16:39:59,1.91E+08,42,0.04,9.49E+04,1.00E+03,100,0,9.49E+04,1.00E+03,51,0.25,1,0.889,0.059,0.059,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.641,3.12E+03,Aqueous,0.618,1.11E-06,3.23,6.45,0.583,18.1,0.181,52.2,1,29.9,3.51E+04,1.60E+04,0.00247,100%,5,5,0,2.18E+04,3,2,,,,,1,9.06E-07,3.97,7.93,1.45,36.6,0.134,84.6,98.5,100
82,42.040C,OK,2/13/20,16:39:59,1.91E+08,42,0.04,9.49E+04,1.00E+03,100,0,9.49E+04,1.00E+03,51,0.25,1,0.889,0.059,0.059,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.641,3.12E+03,Aqueous,0.618,1.11E-06,3.23,6.45,0.583,18.1,0.181,52.2,1,29.9,3.51E+04,1.60E+04,0.00247,100%,5,5,0,2.18E+04,3,2,,,,,2,3.99E-09,901,1.80E+03,213,23.6,0.0557,2.76E+07,1.49,0.0145
83,42.202C,OK,2/13/20,16:40:38,1.91E+08,42.2,0.04,9.50E+04,2.03E+03,100,0,9.50E+04,2.03E+03,51,0.25,1,0.889,0.0583,0.0582,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.64,3.12E+03,Aqueous,0.618,1.11E-06,3.25,6.49,0.591,18.2,0.182,53,1,20.4,3.50E+04,1.60E+04,0.00224,100%,5,5,0,2.14E+04,2,1,,,,,1,8.61E-07,4.19,8.38,1.79,42.7,0.182,96.3,100,100
84,42.363C,OK,2/13/20,16:41:17,1.91E+08,42.4,0.0399,9.33E+04,960,100,0,9.33E+04,960,51,0.25,1,0.889,0.0772,0.0771,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.638,3.12E+03,Aqueous,0.612,1.10E-06,3.3,6.59,0.513,15.6,0.156,54.8,1,19.8,3.50E+04,1.41E+04,0.00251,100%,5,5,0,3.00E+04,3,2,,,,,1,9.20E-07,3.94,7.88,1.46,36.9,0.136,83.2,98,100
84,42.363C,OK,2/13/20,16:41:17,1.91E+08,42.4,0.0399,9.33E+04,960,100,0,9.33E+04,960,51,0.25,1,0.889,0.0772,0.0771,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.638,3.12E+03,Aqueous,0.612,1.10E-06,3.3,6.59,0.513,15.6,0.156,54.8,1,19.8,3.50E+04,1.41E+04,0.00251,100%,5,5,0,3.00E+04,3,2,,,,,2,8.53E-09,425,850,82.6,19.4,0.0378,4.75E+06,2,0.0093
85,42.524C,OK,2/13/20,16:41:55,1.91E+08,42.5,0.0395,1.10E+05,3.09E+04,100,0,1.10E+05,3.09E+04,51,0.25,1,0.888,0.0635,0.0635,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.636,3.12E+03,Aqueous,0.611,1.08E-06,3.35,6.7,0.634,18.9,0.189,57,1,23.3,3.40E+04,1.61E+04,0.00271,80%,5,4,1,2.38E+04,3,1,,,,,1,9.02E-07,4.03,8.05,1.59,39.4,0.155,87.6,100,100
86,42.685C,OK,2/13/20,16:42:34,1.91E+08,42.7,0.0395,9.59E+04,1.28E+03,100,0,9.59E+04,1.28E+03,51,0.25,1,0.889,0.0591,0.059,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.634,3.12E+03,Aqueous,0.619,1.07E-06,3.41,6.82,0.583,17.1,0.171,59.4,1,15.8,3.38E+04,1.47E+04,0.0022,100%,5,5,0,2.18E+04,4,2,,,,,1,9.60E-07,3.8,7.6,1.08,28.5,0.0815,76.5,98.5,99.9
86,42.685C,OK,2/13/20,16:42:34,1.91E+08,42.7,0.0395,9.59E+04,1.28E+03,100,0,9.59E+04,1.28E+03,51,0.25,1,0.889,0.0591,0.059,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.634,3.12E+03,Aqueous,0.619,1.07E-06,3.41,6.82,0.583,17.1,0.171,59.4,1,15.8,3.38E+04,1.47E+04,0.0022,100%,5,5,0,2.18E+04,4,2,,,,,2,9.72E-10,3.75E+03,7.51E+03,759,20.2,0.0409,7.78E+08,1.46,0.0672
87,42.847C,OK,2/13/20,16:43:13,1.91E+08,42.8,0.0394,1.47E+05,5.80E+04,100,0,1.47E+05,5.80E+04,51,0.25,1,0.889,0.0675,0.0675,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.632,3.12E+03,Aqueous,0.614,1.08E-06,3.38,6.76,0.664,19.6,0.196,58.2,1,33.7,3.37E+04,1.67E+04,0.00321,40%,5,2,3,2.57E+04,3,1,,,,,1,9.18E-07,3.98,7.96,1.5,37.7,0.142,85.3,100,100
88,43.008C,OK,2/13/20,16:43:52,1.91E+08,43,0.04,9.65E+04,3.78E+03,100,0,9.65E+04,3.78E+03,51,0.25,1,0.889,0.0608,0.0607,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.63,3.12E+03,Aqueous,0.622,1.07E-06,3.42,6.85,0.666,19.5,0.195,59.9,1,14.8,3.35E+04,1.64E+04,0.00216,100%,5,5,0,No Offset,4,2,,,,,1,8.97E-07,4.09,8.18,1.65,40.4,0.163,90.9,99,100
88,43.008C,OK,2/13/20,16:43:52,1.91E+08,43,0.04,9.65E+04,3.78E+03,100,0,9.65E+04,3.78E+03,51,0.25,1,0.889,0.0608,0.0607,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.63,3.12E+03,Aqueous,0.622,1.07E-06,3.42,6.85,0.666,19.5,0.195,59.9,1,14.8,3.35E+04,1.64E+04,0.00216,100%,5,5,0,No Offset,4,2,,,,,2,3.68E-09,997,1.99E+03,202,20.2,0.041,3.49E+07,1.04,0.0105
89,43.169C,OK,2/13/20,16:44:30,1.91E+08,43.2,0.0396,9.72E+04,6.95E+03,100,0,9.72E+04,6.95E+03,51,0.25,1,0.89,0.0629,0.0629,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.629,3.12E+03,Aqueous,0.616,1.10E-06,3.35,6.7,0.58,17.3,0.173,57,1,26.9,3.48E+04,1.52E+04,0.00275,80%,5,4,1,No Offset,4,2,,,,,1,8.88E-07,4.15,8.3,1.7,41,0.168,94.1,99.7,100
89,43.169C,OK,2/13/20,16:44:30,1.91E+08,43.2,0.0396,9.72E+04,6.95E+03,100,0,9.72E+04,6.95E+03,51,0.25,1,0.89,0.0629,0.0629,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.629,3.12E+03,Aqueous,0.616,1.10E-06,3.35,6.7,0.58,17.3,0.173,57,1,26.9,3.48E+04,1.52E+04,0.00275,80%,5,4,1,No Offset,4,2,,,,,2,1.06E-08,349,698,57.4,16.4,0.027,3.00E+06,0.335,0.00142
90,43.331C,OK,2/13/20,16:45:09,1.91E+08,43.3,0.0395,1.08E+05,2.19E+04,100,0,1.08E+05,2.19E+04,51,0.25,1,0.89,0.0629,0.0629,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.627,3.12E+03,Aqueous,0.618,1.07E-06,3.44,6.88,0.601,17.5,0.175,60.6,1,35.1,3.39E+04,1.50E+04,0.00329,60%,5,3,2,No Offset,4,2,,,,,1,9.16E-07,4.03,8.07,1.48,36.6,0.134,87.9,99.2,100
90,43.331C,OK,2/13/20,16:45:09,1.91E+08,43.3,0.0395,1.08E+05,2.19E+04,100,0,1.08E+05,2.19E+04,51,0.25,1,0.89,0.0629,0.0629,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.627,3.12E+03,Aqueous,0.618,1.07E-06,3.44,6.88,0.601,17.5,0.175,60.6,1,35.1,3.39E+04,1.50E+04,0.00329,60%,5,3,2,No Offset,4,2,,,,,2,8.92E-09,414,828,80.3,19.4,0.0376,4.47E+06,0.803,0.00415
91,43.493C,OK,2/13/20,16:45:48,1.91E+08,43.5,0.0396,9.54E+04,2.13E+03,100,0,9.54E+04,2.13E+03,51,0.25,1,0.89,0.0616,0.0616,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.625,3.12E+03,Aqueous,0.62,1.09E-06,3.39,6.79,0.62,18.3,0.183,58.7,1,13.1,3.44E+04,1.58E+04,0.00212,100%,5,5,0,No Offset,2,1,,,,,1,8.26E-07,4.49,8.98,2.25,50,0.25,113,100,100
92,43.654C,OK,2/13/20,16:46:27,1.91E+08,43.7,0.0395,1.53E+05,8.52E+04,100,0,1.53E+05,8.52E+04,51,0.25,1,0.89,0.0631,0.0631,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.623,3.12E+03,Aqueous,0.619,1.07E-06,3.47,6.93,0.567,16.4,0.164,61.8,1,19,3.41E+04,1.43E+04,0.00238,60%,5,3,2,No Offset,4,2,,,,,1,9.75E-07,3.82,7.64,0.992,26,0.0674,77.4,97.4,100
92,43.654C,OK,2/13/20,16:46:27,1.91E+08,43.7,0.0395,1.53E+05,8.52E+04,100,0,1.53E+05,8.52E+04,51,0.25,1,0.89,0.0631,0.0631,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.623,3.12E+03,Aqueous,0.619,1.07E-06,3.47,6.93,0.567,16.4,0.164,61.8,1,19,3.41E+04,1.43E+04,0.00238,60%,5,3,2,No Offset,4,2,,,,,2,7.71E-09,483,967,75,15.5,0.0241,6.42E+06,2.64,0.0192
93,43.817C,OK,2/13/20,16:47:05,1.91E+08,43.8,0.0397,1.21E+05,2.54E+04,100,0,1.21E+05,2.54E+04,51,0.25,1,0.89,0.0691,0.0691,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.622,3.12E+03,Aqueous,0.609,1.08E-06,3.45,6.89,0.471,13.7,0.137,60.9,1,50.8,3.45E+04,1.28E+04,0.00392,40%,5,2,3,No Offset,3,2,,,,,1,9.62E-07,3.88,7.76,1.21,31.2,0.0974,80.4,96.4,100
93,43.817C,OK,2/13/20,16:47:05,1.91E+08,43.8,0.0397,1.21E+05,2.54E+04,100,0,1.21E+05,2.54E+04,51,0.25,1,0.89,0.0691,0.0691,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.622,3.12E+03,Aqueous,0.609,1.08E-06,3.45,6.89,0.471,13.7,0.137,60.9,1,50.8,3.45E+04,1.28E+04,0.00392,40%,5,2,3,No Offset,3,2,,,,,2,4.95E-09,754,1.51E+03,154,20.4,0.0416,1.82E+07,3.58,0.0324
94,43.978C,OK,2/13/20,16:47:44,1.91E+08,44,0.0397,9.69E+04,3.77E+03,100,0,9.69E+04,3.77E+03,51,0.25,1,0.891,0.0639,0.0639,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.62,3.12E+03,Aqueous,0.62,1.06E-06,3.52,7.04,0.624,17.7,0.177,64,1,19.5,3.36E+04,1.50E+04,0.0025,100%,5,5,0,No Offset,4,2,,,,,1,8.68E-07,4.32,8.64,1.86,43,0.185,103,99.2,100
94,43.978C,OK,2/13/20,16:47:44,1.91E+08,44,0.0397,9.69E+04,3.77E+03,100,0,9.69E+04,3.77E+03,51,0.25,1,0.891,0.0639,0.0639,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.62,3.12E+03,Aqueous,0.62,1.06E-06,3.52,7.04,0.624,17.7,0.177,64,1,19.5,3.36E+04,1.50E+04,0.0025,100%,5,5,0,No Offset,4,2,,,,,2,1.18E-08,317,635,61.1,19.3,0.0371,2.40E+06,0.822,0.00322
95,44.141C,OK,2/13/20,16:48:23,1.91E+08,44.1,0.0395,9.55E+04,1.79E+03,100,0,9.55E+04,1.79E+03,51,0.25,1,0.891,0.0604,0.0604,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.618,3.12E+03,Aqueous,0.614,1.07E-06,3.5,6.99,0.55,15.7,0.157,63,1,16.2,3.41E+04,1.39E+04,0.00231,100%,5,5,0,No Offset,4,2,,,,,1,8.79E-07,4.27,8.55,1.8,42.2,0.178,101,98.6,100
95,44.141C,OK,2/13/20,16:48:23,1.91E+08,44.1,0.0395,9.55E+04,1.79E+03,100,0,9.55E+04,1.79E+03,51,0.25,1,0.891,0.0604,0.0604,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.618,3.12E+03,Aqueous,0.614,1.07E-06,3.5,6.99,0.55,15.7,0.157,63,1,16.2,3.41E+04,1.39E+04,0.00231,100%,5,5,0,No Offset,4,2,,,,,2,1.46E-08,257,514,52.3,20.4,0.0415,1.46E+06,1.37,0.0038
96,44.302C,OK,2/13/20,16:49:02,1.91E+08,44.3,0.0396,1.07E+05,2.38E+04,100,0,1.07E+05,2.38E+04,51,0.25,1,0.891,0.0615,0.0614,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.616,3.12E+03,Aqueous,0.623,1.07E-06,3.52,7.04,0.668,19,0.19,63.9,1,22.7,3.36E+04,1.60E+04,0.00251,80%,5,4,1,No Offset,3,1,,,,,1,9.23E-07,4.09,8.17,1.28,31.4,0.0988,90.7,100,100
97,44.464C,OK,2/13/20,16:49:41,1.91E+08,44.5,0.0398,9.60E+04,1.85E+03,100,0,9.60E+04,1.85E+03,51,0.25,1,0.892,0.061,0.061,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.615,3.12E+03,Aqueous,0.631,1.12E-06,3.39,6.78,0.712,21,0.21,58.7,1,19,3.44E+04,1.85E+04,0.00235,100%,5,5,0,No Offset,4,3,,,,,1,7.27E-06,0.521,1.04,0.0822,15.8,0.0249,0.733,1.77,82.8
97,44.464C,OK,2/13/20,16:49:41,1.91E+08,44.5,0.0398,9.60E+04,1.85E+03,100,0,9.60E+04,1.85E+03,51,0.25,1,0.892,0.061,0.061,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.615,3.12E+03,Aqueous,0.631,1.12E-06,3.39,6.78,0.712,21,0.21,58.7,1,19,3.44E+04,1.85E+04,0.00235,100%,5,5,0,No Offset,4,3,,,,,2,8.77E-07,4.32,8.63,1.73,40.1,0.161,103,96.6,17.2
97,44.464C,OK,2/13/20,16:49:41,1.91E+08,44.5,0.0398,9.60E+04,1.85E+03,100,0,9.60E+04,1.85E+03,51,0.25,1,0.892,0.061,0.061,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.615,3.12E+03,Aqueous,0.631,1.12E-06,3.39,6.78,0.712,21,0.21,58.7,1,19,3.44E+04,1.85E+04,0.00235,100%,5,5,0,No Offset,4,3,,,,,3,1.25E-08,302,604,45.7,15.1,0.0229,2.14E+06,1.63,0.00106
98,44.627C,OK,2/13/20,16:50:20,1.91E+08,44.6,0.04,9.68E+04,2.81E+03,100,0,9.68E+04,2.81E+03,51,0.25,1,0.891,0.0608,0.0608,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.613,3.12E+03,Aqueous,0.628,1.08E-06,3.52,7.04,0.672,19.1,0.191,64,1,30,3.38E+04,1.62E+04,0.00277,100%,5,5,0,No Offset,4,2,,,,,1,8.86E-07,4.28,8.56,1.66,38.7,0.15,101,97.9,100
98,44.627C,OK,2/13/20,16:50:20,1.91E+08,44.6,0.04,9.68E+04,2.81E+03,100,0,9.68E+04,2.81E+03,51,0.25,1,0.891,0.0608,0.0608,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.613,3.12E+03,Aqueous,0.628,1.08E-06,3.52,7.04,0.672,19.1,0.191,64,1,30,3.38E+04,1.62E+04,0.00277,100%,5,5,0,No Offset,4,2,,,,,2,2.96E-09,1.28E+03,2.56E+03,400,31.2,0.0975,6.28E+07,2.12,0.0304
99,44.790C,OK,2/13/20,16:50:59,1.91E+08,44.8,0.0399,9.59E+04,1.39E+03,100,0,9.59E+04,1.39E+03,51,0.25,1,0.892,0.0613,0.0612,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.611,3.12E+03,Aqueous,0.623,1.08E-06,3.51,7.03,0.561,16,0.16,63.7,1,17.9,3.44E+04,1.41E+04,0.00239,100%,5,5,0,No Offset,4,2,,,,,1,9.13E-07,4.17,8.34,1.61,38.6,0.149,95.2,99,100
99,44.790C,OK,2/13/20,16:50:59,1.91E+08,44.8,0.0399,9.59E+04,1.39E+03,100,0,9.59E+04,1.39E+03,51,0.25,1,0.892,0.0613,0.0612,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.611,3.12E+03,Aqueous,0.623,1.08E-06,3.51,7.03,0.561,16,0.16,63.7,1,17.9,3.44E+04,1.41E+04,0.00239,100%,5,5,0,No Offset,4,2,,,,,2,6.38E-09,597,1.19E+03,122,20.4,0.0417,1.05E+07,1.02,0.00673
100,44.952C,OK,2/13/20,16:51:38,1.91E+08,45,0.0398,9.66E+04,1.64E+03,100,0,9.66E+04,1.64E+03,51,0.25,1,0.891,0.0687,0.0687,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.609,3.12E+03,Aqueous,0.634,1.09E-06,3.52,7.04,0.695,19.7,0.197,64,1,17.3,3.39E+04,1.68E+04,0.00226,100%,5,5,0,No Offset,4,2,,,,,1,9.12E-07,4.2,8.39,1.52,36.3,0.132,96.5,97.4,100
100,44.952C,OK,2/13/20,16:51:38,1.91E+08,45,0.0398,9.66E+04,1.64E+03,100,0,9.66E+04,1.64E+03,51,0.25,1,0.891,0.0687,0.0687,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.609,3.12E+03,Aqueous,0.634,1.09E-06,3.52,7.04,0.695,19.7,0.197,64,1,17.3,3.39E+04,1.68E+04,0.00226,100%,5,5,0,No Offset,4,2,,,,,2,1.13E-08,340,679,67.1,19.7,0.039,2.81E+06,2.64,0.0124
101,45.115C,OK,2/13/20,16:52:17,1.91E+08,45.1,0.0399,9.80E+04,2.82E+03,100,0,9.80E+04,2.82E+03,51,0.25,1,0.892,0.0769,0.0768,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.608,3.12E+03,Aqueous,0.635,1.10E-06,3.5,7,0.67,19.1,0.191,63.2,1,20.2,3.43E+04,1.65E+04,0.00245,80%,5,4,1,No Offset,2,1,,,,,1,8.12E-07,4.72,9.44,2.25,47.7,0.227,127,100,100
102,45.278C,OK,2/13/20,16:52:56,1.91E+08,45.3,0.0397,9.68E+04,659,100,0,9.68E+04,659,51,0.25,1,0.892,0.0711,0.071,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.606,3.12E+03,Aqueous,0.636,1.09E-06,3.54,7.08,0.678,19.1,0.191,64.9,1,15.9,3.40E+04,1.63E+04,0.00201,100%,5,5,0,No Offset,3,2,,,,,1,8.18E-07,4.7,9.41,2.28,48.5,0.235,126,99.4,100
102,45.278C,OK,2/13/20,16:52:56,1.91E+08,45.3,0.0397,9.68E+04,659,100,0,9.68E+04,659,51,0.25,1,0.892,0.0711,0.071,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.606,3.12E+03,Aqueous,0.636,1.09E-06,3.54,7.08,0.678,19.1,0.191,64.9,1,15.9,3.40E+04,1.63E+04,0.00201,100%,5,5,0,No Offset,3,2,,,,,2,2.97E-08,130,260,18.7,14.4,0.0207,2.96E+05,0.642,0.00126
103,45.440C,OK,2/13/20,16:53:35,1.91E+08,45.4,0.04,9.99E+04,1.98E+03,100,0,9.99E+04,1.98E+03,51,0.25,1,0.892,0.0641,0.0641,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.604,3.12E+03,Aqueous,0.638,1.03E-06,3.74,7.47,0.743,19.9,0.199,73.5,1,18.3,3.22E+04,1.61E+04,0.00254,100%,5,5,0,No Offset,2,1,,,,,1,8.11E-07,4.75,9.51,2.34,49.2,0.242,129,100,100
