Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (I),Peak Radius(nm) (I),Peak Diameter(nm) (I),Peak Pd(nm) (I),Peak %Pd (I),Peak Pd Index (I),Peak Mw-R(kDa) (I),Peak %Intensity (I),Peak %Mass (I)
96,44.150C,OK,7/15/21,15:14:23,2.36E+08,44.2,0.0399,4.35E+06,5.60E+04,100,0,4.35E+06,5.60E+04,51,0.25,1,0.846,3.4,3.39,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.618,3.12E+03,Aqueous,0.464,1.38E-07,27.3,54.5,5.23,19.2,0.192,7.69E+03,1,3.4,4.32E+03,2.08E+03,0.000384,100%,5,5,0,No Offset,3,3,,,,,3,1.10E-07,34.2,68.3,9.65,28.2,0.0798,1.31E+04,96.3,2.67
97,44.313C,OK,7/15/21,15:15:02,2.36E+08,44.3,0.0395,4.56E+06,8.37E+04,100,0,4.56E+06,8.37E+04,51,0.25,1,0.846,3.69,3.69,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.616,3.12E+03,Aqueous,0.447,1.36E-07,27.7,55.4,5.57,20.1,0.201,7.99E+03,1,3.79,4.23E+03,2.15E+03,0.000607,100%,5,5,0,No Offset,2,2,,,,,1,1.62E-06,2.32,4.65,0.271,11.6,0.0135,24.2,0.874,91.3
97,44.313C,OK,7/15/21,15:15:02,2.36E+08,44.3,0.0395,4.56E+06,8.37E+04,100,0,4.56E+06,8.37E+04,51,0.25,1,0.846,3.69,3.69,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.616,3.12E+03,Aqueous,0.447,1.36E-07,27.7,55.4,5.57,20.1,0.201,7.99E+03,1,3.79,4.23E+03,2.15E+03,0.000607,100%,5,5,0,No Offset,2,2,,,,,2,1.05E-07,36,71.9,15.9,44.1,0.195,1.47E+04,99.1,8.69
98,44.501C,OK,7/15/21,15:15:41,2.36E+08,44.5,0.0391,1.66E+06,3.45E+04,100,67.9,5.17E+06,1.07E+05,51,0.25,1,0.845,4.06,4.06,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.614,3.12E+03,Aqueous,0.704,1.19E-07,31.7,63.4,4.26,13.4,0.134,1.10E+04,1,5.72,3.81E+03,1.39E+03,0.00086,100%,5,5,0,No Offset,2,2,,,,,1,1.60E-06,2.36,4.73,0.256,10.9,0.0118,25.2,0.745,94
98,44.501C,OK,7/15/21,15:15:41,2.36E+08,44.5,0.0391,1.66E+06,3.45E+04,100,67.9,5.17E+06,1.07E+05,51,0.25,1,0.845,4.06,4.06,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.614,3.12E+03,Aqueous,0.704,1.19E-07,31.7,63.4,4.26,13.4,0.134,1.10E+04,1,5.72,3.81E+03,1.39E+03,0.00086,100%,5,5,0,No Offset,2,2,,,,,2,1.05E-07,35.9,71.8,8.62,24,0.0576,1.47E+04,99.3,6.02
99,44.661C,OK,7/15/21,15:16:26,2.36E+08,44.7,0.0394,1.80E+06,4.45E+04,100,67.9,5.60E+06,1.38E+05,51,0.25,1,0.845,4.41,4.41,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.612,3.12E+03,Aqueous,0.69,1.17E-07,32.5,65,5.11,15.7,0.157,1.16E+04,1,4.9,3.72E+03,1.51E+03,0.000794,100%,5,5,0,No Offset,2,2,,,,,1,1.81E-06,2.1,4.2,0.277,13.2,0.0173,19.1,0.537,93.5
99,44.661C,OK,7/15/21,15:16:26,2.36E+08,44.7,0.0394,1.80E+06,4.45E+04,100,67.9,5.60E+06,1.38E+05,51,0.25,1,0.845,4.41,4.41,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.612,3.12E+03,Aqueous,0.69,1.17E-07,32.5,65,5.11,15.7,0.157,1.16E+04,1,4.9,3.72E+03,1.51E+03,0.000794,100%,5,5,0,No Offset,2,2,,,,,2,9.88E-08,38.5,77,13,33.9,0.115,1.72E+04,99.5,6.45
100,44.822C,OK,7/15/21,15:17:05,2.36E+08,44.8,0.0397,1.87E+06,2.56E+04,100,67.9,5.82E+06,7.98E+04,51,0.25,1,0.845,4.8,4.8,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.611,3.12E+03,Aqueous,0.683,1.13E-07,33.8,67.5,5.73,17,0.17,1.27E+04,1,6.67,3.57E+03,1.54E+03,0.00102,100%,5,5,0,No Offset,2,2,,,,,1,9.91E-07,3.85,7.69,0.519,13.5,0.0182,78.7,1.02,83.9
100,44.822C,OK,7/15/21,15:17:05,2.36E+08,44.8,0.0397,1.87E+06,2.56E+04,100,67.9,5.82E+06,7.98E+04,51,0.25,1,0.845,4.8,4.8,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.611,3.12E+03,Aqueous,0.683,1.13E-07,33.8,67.5,5.73,17,0.17,1.27E+04,1,6.67,3.57E+03,1.54E+03,0.00102,100%,5,5,0,No Offset,2,2,,,,,2,9.36E-08,40.7,81.4,13.6,33.3,0.111,1.97E+04,99,16.1
101,44.984C,OK,7/15/21,15:17:44,2.36E+08,45,0.0394,2.04E+06,6.42E+04,100,67.9,6.34E+06,2.00E+05,51,0.25,1,0.845,5.24,5.23,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.609,3.12E+03,Aqueous,0.665,1.11E-07,34.6,69.1,5.8,16.8,0.168,1.34E+04,1,4.27,3.50E+03,1.50E+03,0.00071,100%,5,5,0,No Offset,2,2,,,,,1,1.22E-06,3.14,6.28,0.338,10.8,0.0116,48.9,0.778,88.1
101,44.984C,OK,7/15/21,15:17:44,2.36E+08,45,0.0394,2.04E+06,6.42E+04,100,67.9,6.34E+06,2.00E+05,51,0.25,1,0.845,5.24,5.23,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.609,3.12E+03,Aqueous,0.665,1.11E-07,34.6,69.1,5.8,16.8,0.168,1.34E+04,1,4.27,3.50E+03,1.50E+03,0.00071,100%,5,5,0,No Offset,2,2,,,,,2,9.22E-08,41.5,83,14.1,34,0.115,2.06E+04,99.2,11.9
102,45.146C,OK,7/15/21,15:18:23,2.36E+08,45.1,0.0401,2.19E+06,4.53E+04,100,67.9,6.80E+06,1.41E+05,51,0.25,1,0.845,5.72,5.71,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.607,3.12E+03,Aqueous,0.646,1.08E-07,35.6,71.2,6.37,17.9,0.179,1.43E+04,0.999,4.3,3.40E+03,1.53E+03,0.00098,100%,5,5,0,No Offset,2,2,,,,,1,1.07E-06,3.59,7.18,0.448,12.5,0.0156,67,1.14,89.8
102,45.146C,OK,7/15/21,15:18:23,2.36E+08,45.1,0.0401,2.19E+06,4.53E+04,100,67.9,6.80E+06,1.41E+05,51,0.25,1,0.845,5.72,5.71,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.607,3.12E+03,Aqueous,0.646,1.08E-07,35.6,71.2,6.37,17.9,0.179,1.43E+04,0.999,4.3,3.40E+03,1.53E+03,0.00098,100%,5,5,0,No Offset,2,2,,,,,2,9.10E-08,42.1,84.2,12,28.6,0.0816,2.13E+04,98.9,10.2
103,45.310C,OK,7/15/21,15:19:02,2.36E+08,45.3,0.0401,2.36E+06,7.07E+04,100,67.9,7.33E+06,2.20E+05,51,0.25,1,0.844,6.25,6.25,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.606,3.12E+03,Aqueous,0.635,1.04E-07,37.1,74.2,6.69,18,0.18,1.58E+04,1,3.71,3.27E+03,1.48E+03,0.000562,100%,5,5,0,No Offset,3,2,,,,,1,7.11E-07,5.41,10.8,0.739,13.7,0.0187,175,1.4,76.7
103,45.310C,OK,7/15/21,15:19:02,2.36E+08,45.3,0.0401,2.36E+06,7.07E+04,100,67.9,7.33E+06,2.20E+05,51,0.25,1,0.844,6.25,6.25,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.606,3.12E+03,Aqueous,0.635,1.04E-07,37.1,74.2,6.69,18,0.18,1.58E+04,1,3.71,3.27E+03,1.48E+03,0.000562,100%,5,5,0,No Offset,3,2,,,,,2,8.43E-08,45.6,91.3,16.1,35.2,0.124,2.57E+04,98.6,23.3
104,45.472C,OK,7/15/21,15:19:41,2.36E+08,45.5,0.0395,2.49E+06,7.11E+04,100,67.9,7.76E+06,2.21E+05,51,0.25,1,0.844,6.86,6.85,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.604,3.12E+03,Aqueous,0.618,1.01E-07,38.2,76.4,7.6,19.9,0.199,1.70E+04,1,3.96,3.15E+03,1.58E+03,0.000703,100%,5,5,0,No Offset,4,3,,,,,1,6.48E-06,0.597,1.19,0.0757,12.7,0.0161,1.01,0.0168,82.2
104,45.472C,OK,7/15/21,15:19:41,2.36E+08,45.5,0.0395,2.49E+06,7.11E+04,100,67.9,7.76E+06,2.21E+05,51,0.25,1,0.844,6.86,6.85,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.604,3.12E+03,Aqueous,0.618,1.01E-07,38.2,76.4,7.6,19.9,0.199,1.70E+04,1,3.96,3.15E+03,1.58E+03,0.000703,100%,5,5,0,No Offset,4,3,,,,,2,1.07E-06,3.63,7.26,0.657,18.1,0.0327,68.7,0.592,14.3
104,45.472C,OK,7/15/21,15:19:41,2.36E+08,45.5,0.0395,2.49E+06,7.11E+04,100,67.9,7.76E+06,2.21E+05,51,0.25,1,0.844,6.86,6.85,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.604,3.12E+03,Aqueous,0.618,1.01E-07,38.2,76.4,7.6,19.9,0.199,1.70E+04,1,3.96,3.15E+03,1.58E+03,0.000703,100%,5,5,0,No Offset,4,3,,,,,3,7.89E-08,49,98,21.4,43.7,0.191,3.03E+04,99.4,3.42
105,45.633C,OK,7/15/21,15:20:19,2.36E+08,45.6,0.0396,2.71E+06,5.73E+04,100,67.9,8.43E+06,1.78E+05,51,0.25,1,0.844,7.54,7.53,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.602,3.12E+03,Aqueous,0.601,9.76E-08,39.7,79.3,7.2,18.1,0.181,1.85E+04,1,3.57,3.07E+03,1.40E+03,0.000675,100%,5,5,0,No Offset,3,2,,,,,1,9.35E-07,4.14,8.28,0.468,11.3,0.0128,93.5,1.03,85.7
105,45.633C,OK,7/15/21,15:20:19,2.36E+08,45.6,0.0396,2.71E+06,5.73E+04,100,67.9,8.43E+06,1.78E+05,51,0.25,1,0.844,7.54,7.53,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.602,3.12E+03,Aqueous,0.601,9.76E-08,39.7,79.3,7.2,18.1,0.181,1.85E+04,1,3.57,3.07E+03,1.40E+03,0.000675,100%,5,5,0,No Offset,3,2,,,,,2,8.01E-08,48.4,96.7,16.9,34.9,0.122,2.94E+04,99,14.3
106,45.795C,OK,7/15/21,15:20:58,2.36E+08,45.8,0.0398,2.88E+06,8.26E+04,100,67.9,8.97E+06,2.57E+05,51,0.25,1,0.843,8.31,8.3,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.601,3.12E+03,Aqueous,0.58,9.47E-08,41.1,82.2,7.72,18.8,0.188,2.01E+04,1,5.97,2.97E+03,1.40E+03,0.000925,100%,5,5,0,No Offset,3,2,,,,,1,1.03E-06,3.78,7.55,0.627,16.6,0.0275,75.5,0.72,84.4
106,45.795C,OK,7/15/21,15:20:58,2.36E+08,45.8,0.0398,2.88E+06,8.26E+04,100,67.9,8.97E+06,2.57E+05,51,0.25,1,0.843,8.31,8.3,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.601,3.12E+03,Aqueous,0.58,9.47E-08,41.1,82.2,7.72,18.8,0.188,2.01E+04,1,5.97,2.97E+03,1.40E+03,0.000925,100%,5,5,0,No Offset,3,2,,,,,2,7.55E-08,51.5,103,20.7,40.3,0.162,3.40E+04,99.3,15.6
107,45.958C,OK,7/15/21,15:21:38,2.36E+08,46,0.0399,3.14E+06,3.61E+04,100,67.9,9.76E+06,1.12E+05,51,0.25,1,0.843,9.18,9.17,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.599,3.12E+03,Aqueous,0.565,8.89E-08,43.9,87.9,7.97,18.1,0.181,2.35E+04,0.999,8.07,2.80E+03,1.28E+03,0.000969,100%,5,5,0,No Offset,2,2,,,,,1,1.02E-06,3.83,7.67,0.523,13.7,0.0186,78.1,1.24,92.5
107,45.958C,OK,7/15/21,15:21:38,2.36E+08,46,0.0399,3.14E+06,3.61E+04,100,67.9,9.76E+06,1.12E+05,51,0.25,1,0.843,9.18,9.17,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.599,3.12E+03,Aqueous,0.565,8.89E-08,43.9,87.9,7.97,18.1,0.181,2.35E+04,0.999,8.07,2.80E+03,1.28E+03,0.000969,100%,5,5,0,No Offset,2,2,,,,,2,7.47E-08,52.3,105,15.3,29.3,0.086,3.53E+04,98.8,7.51
108,46.154C,OK,7/15/21,15:22:17,2.36E+08,46.2,0.0546,1.89E+06,8.68E+05,Multiple,Multiple,1.56E+07,2.75E+06,51,0.25,0.912,0.767,9.46,10.4,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.597,3.12E+03,Aqueous,0.697,8.33E-08,47.1,94.2,8.37,17.8,0.178,2.76E+04,1,6,2.63E+03,1.18E+03,0.000843,100%,5,5,0,No Offset,4,3,,,,,1,8.74E-07,4.48,8.97,0.0769,1.71,0.000294,113,1.04,60.1
108,46.154C,OK,7/15/21,15:22:17,2.36E+08,46.2,0.0546,1.89E+06,8.68E+05,Multiple,Multiple,1.56E+07,2.75E+06,51,0.25,0.912,0.767,9.46,10.4,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.597,3.12E+03,Aqueous,0.697,8.33E-08,47.1,94.2,8.37,17.8,0.178,2.76E+04,1,6,2.63E+03,1.18E+03,0.000843,100%,5,5,0,No Offset,4,3,,,,,2,7.73E-08,50.7,101,10.6,20.8,0.0434,3.29E+04,95.6,8.82
108,46.154C,OK,7/15/21,15:22:17,2.36E+08,46.2,0.0546,1.89E+06,8.68E+05,Multiple,Multiple,1.56E+07,2.75E+06,51,0.25,0.912,0.767,9.46,10.4,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.597,3.12E+03,Aqueous,0.697,8.33E-08,47.1,94.2,8.37,17.8,0.178,2.76E+04,1,6,2.63E+03,1.18E+03,0.000843,100%,5,5,0,No Offset,4,3,,,,,3,1.38E-09,2.84E+03,5.67E+03,436,15.4,0.0236,4.04E+08,3.35,31
109,Meas 109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,0,0,,,,,,,,,,,,,,
